Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2025 January,Category C (Truck),"Skibbereen, Co. Cork",%,80,5
Driving Test Pass Rate,2025 January,Category C (Truck),"Sligo, Co. Sligo",%,100,8
Driving Test Pass Rate,2025 January,Category C (Truck),"Tallaght, Co. Dublin",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Thurles, Co. Tipperary",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Tralee, Co. Kerry",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Tralee (HGV's), Co. Kerry",%,66.7,8
Driving Test Pass Rate,2025 January,Category C (Truck),"Tuam, Co. Galway",%,66.7,5
Driving Test Pass Rate,2025 January,Category C (Truck),"Tullamore, Co. Offaly",%,80,5
Driving Test Pass Rate,2025 January,Category C (Truck),"Waterford, Co. Waterford",%,50,22
Driving Test Pass Rate,2025 January,Category C (Truck),"Wexford, Co. Wexford",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Wicklow, Co. Wicklow",%,100,9
Driving Test Pass Rate,2025 January,Category C (Truck),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 January,Category C (Truck),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),All driving test centres,%,49,15843
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Athlone, Co. Westmeath",%,42.3,160
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Ballina, Co. Mayo",%,47.1,78
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Birr, Co. Offaly",%,61.3,102
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Buncrana, Co. Donegal",%,53.9,81
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Carlow, Co. Carlow",%,36.3,204
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Carlow Talbot Hotel, Co. Carlow",%,41.1,209
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Carrick On Shannon, Co. Leitrim",%,54.2,28
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Castlebar, Co. Mayo",%,55.1,293
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Cavan, Co. Cavan",%,49.3,308
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Charlestown (Dublin), Co. Dublin",%,35.2,207
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Clifden, Co. Galway",%,63,34
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Clonmel, Co. Tipperary",%,50,136
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,53.6,686
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Donegal, Co. Donegal",%,61.8,118
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Dun Laoghaire / Deansgrange, Co. Dublin",%,49.4,763
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Dundalk, Co. Louth",%,55.4,637
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Dungarvan, Co. Waterford",%,52.3,171
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Ennis, Co. Clare",%,58.5,202
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Finglas, Co. Dublin",%,42.8,745
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Galway (Carnmore), Co. Galway",%,46.7,185
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Galway (Westside), Co. Galway",%,48.6,311
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Gorey, Co. Wexford",%,58,345
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Kilkenny (Govt Buildings), Co. Kilkenny",%,42,270
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,50.4,132
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Killarney, Co. Kerry",%,46.6,265
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Killester, Co. Dublin",%,35.8,374
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Kilrush, Co. Clare",%,62.8,48
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Letterkenny, Co. Donegal",%,48.5,307
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Limerick - Castlemungret, Co. Limerick",%,53,206
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Limerick - Woodview, Co. Limerick",%,49,316
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Longford, Co. Longford",%,59.8,109
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Loughrea, Co. Galway",%,65.6,231
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mallow (Cork Racecourse Mallow), Co. Cork",%,53.5,387
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Monaghan, Co. Monaghan",%,58.7,142
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mulhuddart, Co. Dublin",%,43.2,520
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mulhuddart Maple House, Co. Dublin",%,53.7,150
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mullingar, Co. Westmeath",%,42.8,298
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Naas, Co. Kildare",%,49,1023
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Navan, Co. Meath",%,54.9,507
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Nenagh, Co. Tipperary",%,29.7,77
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Newcastle West, Co. Limerick",%,46.9,122
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,38.2,63
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Portlaoise (Maldron Hotel), Co. Laois",%,54.6,286
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Raheny, Co. Dublin",%,52.6,404
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Roscommon, Co. Roscommon",%,47.7,166
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Shannon, Co. Clare",%,75.6,50
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Skibbereen, Co. Cork",%,47.6,92
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Sligo, Co. Sligo",%,41.6,168
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tallaght, Co. Dublin",%,39.4,1278
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Thurles, Co. Tipperary",%,52.8,119
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tipperary, Co. Tipperary",%,54.6,54
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tralee, Co. Kerry",%,57.1,314
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tuam, Co. Galway",%,54.6,201
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Tullamore, Co. Offaly",%,47.9,287
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Waterford, Co. Waterford",%,41.6,403
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Wexford, Co. Wexford",%,53.6,312
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Wicklow, Co. Wicklow",%,65.2,159
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category B (Car or light van),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),All driving test centres,%,69.2,192
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Athlone, Co. Westmeath",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Ballina, Co. Mayo",%,85.7,7
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Birr, Co. Offaly",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Buncrana, Co. Donegal",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Carlow Talbot Hotel, Co. Carlow",%,100,2
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Carrick On Shannon, Co. Leitrim",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Castlebar, Co. Mayo",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Cavan, Co. Cavan",%,100,5
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Charlestown (Dublin), Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Clifden, Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Clonmel, Co. Tipperary",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Cork (Ballincollig), Co. Cork",%,90,13
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Cork (Wilton), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Donegal, Co. Donegal",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Dun Laoghaire / Deansgrange, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Dundalk, Co. Louth",%,70,12
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Dungarvan, Co. Waterford",%,80,6
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Ennis, Co. Clare",%,77.8,11
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Finglas, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Galway (Carnmore), Co. Galway",%,64.7,20
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Gorey, Co. Wexford",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,100,6
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Killarney, Co. Kerry",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Letterkenny, Co. Donegal",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Limerick - Castlemungret, Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Longford, Co. Longford",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mallow (Cork Racecourse Mallow), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Monaghan, Co. Monaghan",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mulhuddart Maple House, Co. Dublin",%,33.3,17
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mullingar, Co. Westmeath",%,87.5,13
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Naas, Co. Kildare",%,62.5,39
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Navan, Co. Meath",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Nenagh, Co. Tipperary",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Portlaoise (Maldron Hotel), Co. Laois",%,,1
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Raheny, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Roscommon, Co. Roscommon",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Shannon, Co. Clare",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Skibbereen, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Sligo, Co. Sligo",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tallaght, Co. Dublin",%,88.9,11
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Thurles, Co. Tipperary",%,75,4
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tralee, Co. Kerry",%,100,4
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tralee (HGV's), Co. Kerry",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tuam, Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Tullamore, Co. Offaly",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Waterford, Co. Waterford",%,54.6,12
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Wexford, Co. Wexford",%,50,9
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Wicklow, Co. Wicklow",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category A (Motorcycle All),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),All driving test centres,%,76.5,430
Driving Test Pass Rate,2025 February,Category C (Truck),"Athlone, Co. Westmeath",%,69.2,14
Driving Test Pass Rate,2025 February,Category C (Truck),"Ballina, Co. Mayo",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Birr, Co. Offaly",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Birr (County Arms Hotel), Co. Offaly",%,100,12
Driving Test Pass Rate,2025 February,Category C (Truck),"Buncrana, Co. Donegal",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Carlow, Co. Carlow",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Carlow Talbot Hotel, Co. Carlow",%,66.7,7
Driving Test Pass Rate,2025 February,Category C (Truck),"Carrick On Shannon, Co. Leitrim",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Castlebar, Co. Mayo",%,81.3,19
Driving Test Pass Rate,2025 February,Category C (Truck),"Cavan, Co. Cavan",%,84.6,13
Driving Test Pass Rate,2025 February,Category C (Truck),"Charlestown (Dublin), Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Clifden, Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Clonmel, Co. Tipperary",%,66.7,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Cork (Ballincollig), Co. Cork",%,82.4,20
Driving Test Pass Rate,2025 February,Category C (Truck),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Cork (Wilton), Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Donegal, Co. Donegal",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Dun Laoghaire / Deansgrange, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Dundalk, Co. Louth",%,79.2,24
Driving Test Pass Rate,2025 February,Category C (Truck),"Dungarvan, Co. Waterford",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Ennis, Co. Clare",%,80,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Finglas, Co. Dublin",%,58.3,90
Driving Test Pass Rate,2025 February,Category C (Truck),"Galway (Carnmore), Co. Galway",%,88.2,19
Driving Test Pass Rate,2025 February,Category C (Truck),"Galway (Westside), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Gorey, Co. Wexford",%,100,1
Driving Test Pass Rate,2025 February,Category C (Truck),"Kilkenny (Govt Buildings), Co. Kilkenny",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,66.7,15
Driving Test Pass Rate,2025 February,Category C (Truck),"Killarney, Co. Kerry",%,75,13
Driving Test Pass Rate,2025 February,Category C (Truck),"Killester, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Kilrush, Co. Clare",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Letterkenny, Co. Donegal",%,94.4,18
Driving Test Pass Rate,2025 February,Category C (Truck),"Limerick - Castlemungret, Co. Limerick",%,81.6,50
Driving Test Pass Rate,2025 February,Category C (Truck),"Limerick - Woodview, Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Longford, Co. Longford",%,100,12
Driving Test Pass Rate,2025 February,Category C (Truck),"Loughrea, Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mallow (Cork Racecourse Mallow), Co. Cork",%,100,7
Driving Test Pass Rate,2025 February,Category C (Truck),"Monaghan, Co. Monaghan",%,100,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Mulhuddart, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mulhuddart Maple House, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mullingar, Co. Westmeath",%,100,7
Driving Test Pass Rate,2025 February,Category C (Truck),"Naas, Co. Kildare",%,61.5,13
Driving Test Pass Rate,2025 February,Category C (Truck),"Navan, Co. Meath",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Nenagh, Co. Tipperary",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Newcastle West, Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Portlaoise, Co. Laois",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Portlaoise (Maldron Hotel), Co. Laois",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Raheny, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Roscommon, Co. Roscommon",%,80,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Shannon, Co. Clare",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Skibbereen, Co. Cork",%,100,2
Driving Test Pass Rate,2025 February,Category C (Truck),"Sligo, Co. Sligo",%,40,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Tallaght, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Thurles, Co. Tipperary",%,60,6
Driving Test Pass Rate,2025 February,Category C (Truck),"Tipperary, Co. Tipperary",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Tralee, Co. Kerry",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Tralee (HGV's), Co. Kerry",%,80,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Tuam, Co. Galway",%,100,5
Driving Test Pass Rate,2025 February,Category C (Truck),"Tullamore, Co. Offaly",%,75,4
Driving Test Pass Rate,2025 February,Category C (Truck),"Waterford, Co. Waterford",%,71.4,23
Driving Test Pass Rate,2025 February,Category C (Truck),"Wexford, Co. Wexford",%,100,3
Driving Test Pass Rate,2025 February,Category C (Truck),"Wicklow, Co. Wicklow",%,100,3
Driving Test Pass Rate,2025 February,Category C (Truck),"Galway (Clybaun Hotel), Co. Galway",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Sandyford, Co. Dublin",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Southgate, Co. Louth",%,,
Driving Test Pass Rate,2025 February,Category C (Truck),"Mitchelstown, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),All driving test centres,%,50.1,16595
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Athlone, Co. Westmeath",%,50,48
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Ballina, Co. Mayo",%,52.7,60
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Birr, Co. Offaly",%,47.4,309
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Birr (County Arms Hotel), Co. Offaly",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Buncrana, Co. Donegal",%,51.9,86
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Carlow, Co. Carlow",%,44.1,249
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Carlow Talbot Hotel, Co. Carlow",%,46.3,225
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Carrick On Shannon, Co. Leitrim",%,53.3,131
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Castlebar, Co. Mayo",%,55.7,234
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Cavan, Co. Cavan",%,55.3,248
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Charlestown (Dublin), Co. Dublin",%,42.3,332
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Clifden, Co. Galway",%,67.6,76
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Clonmel, Co. Tipperary",%,51.6,242
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,53.5,645
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Donegal, Co. Donegal",%,58.9,222
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Dun Laoghaire / Deansgrange, Co. Dublin",%,52.2,884
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Dundalk, Co. Louth",%,56.5,555
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Dungarvan, Co. Waterford",%,46,177
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Ennis, Co. Clare",%,58,193
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Finglas, Co. Dublin",%,42.1,921
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Galway (Carnmore), Co. Galway",%,51.3,132
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Galway (Westside), Co. Galway",%,53.5,332
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Gorey, Co. Wexford",%,43.1,234
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Kilkenny (Govt Buildings), Co. Kilkenny",%,44.8,293
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,42.7,132
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Killarney, Co. Kerry",%,54.7,276
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Killester, Co. Dublin",%,39.4,276
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Kilrush, Co. Clare",%,61.5,26
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Letterkenny, Co. Donegal",%,45.2,261
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Limerick - Castlemungret, Co. Limerick",%,57.1,339
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Limerick - Woodview, Co. Limerick",%,54.8,294
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Longford, Co. Longford",%,60.8,114
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Loughrea, Co. Galway",%,69.7,175
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mallow (Cork Racecourse Mallow), Co. Cork",%,45.9,238
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Monaghan, Co. Monaghan",%,66.1,181
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mulhuddart, Co. Dublin",%,41.2,390
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mulhuddart (Carlton Hotel), Co. Dublin",%,,
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mulhuddart Maple House, Co. Dublin",%,40.3,238
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Mullingar, Co. Westmeath",%,43.5,212
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Naas, Co. Kildare",%,49.7,984
Driving Test Pass Rate,2025 March,Category B (Car or light van),"Navan, Co. Meath",%,55,677
